iShares Russell 3000 ETF,,,,,,,,,,,,,,
Fund Holdings as of,"Feb 11, 2026",,,,,,,,,,,,,
Inception Date,"May 22, 2000",,,,,,,,,,,,,
Shares Outstanding,"47,500,000.00",,,,,,,,,,,,,
Stock,-,,,,,,,,,,,,,
Bond,-,,,,,,,,,,,,,
Cash,-,,,,,,,,,,,,,
,-,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
EGY,VAALCO ENERGY INC,Energy,Equity,"145,403.61",0.00,"145,403.61","29,139.00",4.99,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,"145,559.76",0.00,"145,559.76","8,854.00",16.44,United States,NASDAQ,USD,1.00,USD,-
ALRS,ALERUS FINANCIAL CORP,Financials,Equity,"145,658.24",0.00,"145,658.24","5,824.00",25.01,United States,NASDAQ,USD,1.00,USD,-
TRC,TEJON RANCH,Real Estate,Equity,"146,310.74",0.00,"146,310.74","8,798.00",16.63,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
UHT,UNIVERSAL HEALTH REALTY INCOME TRU,Real Estate,Equity,"146,345.03",0.00,"146,345.03","3,401.00",43.03,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BCAX,BICARA THERAPEUTICS INC,Health Care,Equity,"143,175.20",0.00,"143,175.20","9,674.00",14.80,United States,NASDAQ,USD,1.00,USD,-
UPB,UPSTREAM BIO INC,Health Care,Equity,"144,094.21",0.00,"144,094.21","9,809.00",14.69,United States,NASDAQ,USD,1.00,USD,-
CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,Equity,"144,259.59",0.00,"144,259.59","42,807.00",3.37,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FRGE,FORGE GLOBAL HOLDINGS INC,Financials,Equity,"144,266.72",0.00,"144,266.72","3,226.00",44.72,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FSBW,FS BANCORP INC,Financials,Equity,"141,188.35",0.00,"141,188.35","3,385.00",41.71,United States,NASDAQ,USD,1.00,USD,-
RYAM,RAYONIER ADVANCED MATERIALS INC,Materials,Equity,"141,906.92",0.00,"141,906.92","16,934.00",8.38,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,"142,101.96",0.00,"142,101.96","30,758.00",4.62,United States,NASDAQ,USD,1.00,USD,-
FRST,PRIMIS FINANCIAL CORP,Financials,Equity,"142,632.36",0.00,"142,632.36","10,159.00",14.04,United States,NASDAQ,USD,1.00,USD,-
KOPN,KOPIN CORP,Information Technology,Equity,"142,677.84",0.00,"142,677.84","62,578.00",2.28,United States,NASDAQ,USD,1.00,USD,-
MTW,MANITOWOC INC,Industrials,Equity,"142,950.60",0.00,"142,950.60","9,594.00",14.90,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FLY,FIREFLY AEROSPACE INC,Industrials,Equity,"139,285.80",0.00,"139,285.80","6,690.00",20.82,United States,NASDAQ,USD,1.00,USD,-
EBF,ENNIS INC,Industrials,Equity,"139,310.28",0.00,"139,310.28","6,789.00",20.52,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AOSL,ALPHA AND OMEGA SEMICONDUCTOR LTD,Information Technology,Equity,"139,488.80",0.00,"139,488.80","6,655.00",20.96,United States,NASDAQ,USD,1.00,USD,-
VREX,VAREX IMAGING CORP,Health Care,Equity,"139,488.89",0.00,"139,488.89","10,249.00",13.61,United States,NASDAQ,USD,1.00,USD,-
CEVA,CEVA INC,Information Technology,Equity,"139,640.96",0.00,"139,640.96","5,897.00",23.68,United States,NASDAQ,USD,1.00,USD,-
SHBI,SHORE BANCSHARES INC,Financials,Equity,"139,830.00",0.00,"139,830.00","7,080.00",19.75,United States,NASDAQ,USD,1.00,USD,-
TRTX,TPG RE FINANCE TRUST INC,Financials,Equity,"139,851.00",0.00,"139,851.00","15,539.00",9.00,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CZNC,CITIZENS AND NORTHERN CORP,Financials,Equity,"140,002.20",0.00,"140,002.20","6,045.00",23.16,United States,NASDAQ,USD,1.00,USD,-
IIIV,I3 VERTICALS INC CLASS A,Information Technology,Equity,"140,316.44",0.00,"140,316.44","6,413.00",21.88,United States,NASDAQ,USD,1.00,USD,-
CODI,COMPASS DIVERSIFIED,Financials,Equity,"140,765.76",0.00,"140,765.76","21,136.00",6.66,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
INN,SUMMIT HOTEL PROPERTIES REIT INC,Real Estate,Equity,"140,815.88",0.00,"140,815.88","30,218.00",4.66,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MLR,MILLER INDUSTRIES INC,Industrials,Equity,"140,905.80",0.00,"140,905.80","3,165.00",44.52,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ARHS,ARHAUS INC CLASS A,Consumer Discretionary,Equity,"138,450.67",0.00,"138,450.67","14,171.00",9.77,United States,NASDAQ,USD,1.00,USD,-
SG,SWEETGREEN INC CLASS A,Consumer Discretionary,Equity,"138,529.23",0.00,"138,529.23","26,187.00",5.29,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CMCL,CALEDONIA MINING PLC,Materials,Equity,"138,608.79",0.00,"138,608.79","4,561.00",30.39,Canada,Nyse Mkt Llc,USD,1.00,USD,-
QNST,QUINSTREET INC,Communication,Equity,"139,018.56",0.00,"139,018.56","12,944.00",10.74,United States,NASDAQ,USD,1.00,USD,-
RZLV,REZOLVE AI PLC,Information Technology,Equity,"139,212.00",0.00,"139,212.00","58,005.00",2.40,United Kingdom,NASDAQ,USD,1.00,USD,-
ZEUS,OLYMPIC STEEL INC,Materials,Equity,"135,539.44",0.00,"135,539.44","2,666.00",50.84,United States,NASDAQ,USD,1.00,USD,-
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,"135,638.67",0.00,"135,638.67","4,119.00",32.93,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DGICA,DONEGAL GROUP INC CLASS A,Financials,Equity,"136,031.40",0.00,"136,031.40","7,290.00",18.66,United States,NASDAQ,USD,1.00,USD,-
ZUMZ,ZUMIEZ INC,Consumer Discretionary,Equity,"136,254.30",0.00,"136,254.30","5,642.00",24.15,United States,NASDAQ,USD,1.00,USD,-
KURA,KURA ONCOLOGY INC,Health Care,Equity,"136,298.40",0.00,"136,298.40","17,385.00",7.84,United States,NASDAQ,USD,1.00,USD,-
ALX,ALEXANDERS REIT INC,Real Estate,Equity,"136,861.90",0.00,"136,861.90",595.00,230.02,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ARKO,ARKO,Consumer Discretionary,Equity,"136,993.50",0.00,"136,993.50","21,745.00",6.30,United States,NASDAQ,USD,1.00,USD,-
ACIC,AMERICAN COASTAL INSURANCE CORP,Financials,Equity,"137,088.70",0.00,"137,088.70","12,395.00",11.06,United States,NASDAQ,USD,1.00,USD,-
MVST,MICROVAST HOLDINGS INC,Industrials,Equity,"133,746.16",0.00,"133,746.16","54,814.00",2.44,United States,NASDAQ,USD,1.00,USD,-
WASH,WASHINGTON TRUST BANCORP INC,Financials,Equity,"134,028.48",0.00,"134,028.48","3,748.00",35.76,United States,NASDAQ,USD,1.00,USD,-
LXEO,LEXEO THERAPEUTICS INC,Health Care,Equity,"134,503.11",0.00,"134,503.11","19,809.00",6.79,United States,NASDAQ,USD,1.00,USD,-
INDI,INDIE SEMICONDUCTOR INC CLASS A,Information Technology,Equity,"132,354.00",0.00,"132,354.00","34,200.00",3.87,United States,NASDAQ,USD,1.00,USD,-
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,"132,730.20",0.00,"132,730.20","11,643.00",11.40,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AQST,AQUESTIVE THERAPEUTICS INC,Health Care,Equity,"133,058.24",0.00,"133,058.24","34,832.00",3.82,United States,NASDAQ,USD,1.00,USD,-
MLAB,MESA LABORATORIES INC,Health Care,Equity,"133,287.03",0.00,"133,287.03","1,461.00",91.23,United States,NASDAQ,USD,1.00,USD,-
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,"133,466.86",0.00,"133,466.86","17,891.00",7.46,United States,NASDAQ,USD,1.00,USD,-
RUM,RUMBLE INC CLASS A,Communication,Equity,"133,485.75",0.00,"133,485.75","21,705.00",6.15,United States,NASDAQ,USD,1.00,USD,-
AIOT,POWERFLEET INC,Information Technology,Equity,"133,521.96",0.00,"133,521.96","33,132.00",4.03,United States,NASDAQ,USD,1.00,USD,-
CAL,CALERES INC,Consumer Discretionary,Equity,"133,561.26",0.00,"133,561.26","11,158.00",11.97,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,"133,626.24",0.00,"133,626.24","5,472.00",24.42,United States,NASDAQ,USD,1.00,USD,-
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,"130,143.20",0.00,"130,143.20","70,730.00",1.84,United States,NASDAQ,USD,1.00,USD,-
WRLD,WORLD ACCEPTANCE CORP,Financials,Equity,"130,519.04",0.00,"130,519.04","1,024.00",127.46,United States,NASDAQ,USD,1.00,USD,-
EXPI,EXP WORLD HOLDINGS INC,Real Estate,Equity,"130,599.69",0.00,"130,599.69","16,939.00",7.71,United States,NASDAQ,USD,1.00,USD,-
KRNY,KEARNY FINANCIAL CORP,Financials,Equity,"130,950.56",0.00,"130,950.56","16,328.00",8.02,United States,NASDAQ,USD,1.00,USD,-
ACTG,ACACIA RESEARCH CORP,Financials,Equity,"130,955.30",0.00,"130,955.30","32,255.00",4.06,United States,NASDAQ,USD,1.00,USD,-
BLFY,BLUE FOUNDRY BANCORP,Financials,Equity,"131,285.88",0.00,"131,285.88","9,252.00",14.19,United States,NASDAQ,USD,1.00,USD,-
OPK,OPKO HEALTH INC,Health Care,Equity,"131,393.75",0.00,"131,393.75","105,115.00",1.25,United States,NASDAQ,USD,1.00,USD,-
CTO,CTO REALTY GROWTH INC,Real Estate,Equity,"129,004.73",0.00,"129,004.73","6,977.00",18.49,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
DSGR,DISTRIBUTION SOLUTIONS GROUP INC,Industrials,Equity,"129,054.64",0.00,"129,054.64","4,147.00",31.12,United States,NASDAQ,USD,1.00,USD,-
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,"129,572.66",0.00,"129,572.66","10,682.00",12.13,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FLGT,FULGENT GENETICS INC,Health Care,Equity,"126,247.00",0.00,"126,247.00","5,489.00",23.00,United States,NASDAQ,USD,1.00,USD,-
OPTU,OPTIMUM COMMUNICATIONS INC CLASS A,Communication,Equity,"126,619.20",0.00,"126,619.20","78,160.00",1.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,"126,731.43",0.00,"126,731.43","11,833.00",10.71,United States,NASDAQ,USD,1.00,USD,-
EU,ENCORE ENERGY CORP,Energy,Equity,"126,766.44",0.00,"126,766.44","45,436.00",2.79,United States,NASDAQ,USD,1.00,USD,-
CTKB,CYTEK BIOSCIENCES INC,Health Care,Equity,"126,876.00",0.00,"126,876.00","29,100.00",4.36,United States,NASDAQ,USD,1.00,USD,-
ANNX,ANNEXON INC,Health Care,Equity,"127,096.20",0.00,"127,096.20","24,255.00",5.24,United States,NASDAQ,USD,1.00,USD,-
MCW,MISTER CAR WASH INC,Consumer Discretionary,Equity,"127,130.49",0.00,"127,130.49","21,083.00",6.03,United States,NASDAQ,USD,1.00,USD,-
CTOS,CUSTOM TRUCK ONE SOURCE INC,Industrials,Equity,"127,400.21",0.00,"127,400.21","17,969.00",7.09,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FUBO,FUBOTV INC CLASS A,Communication,Equity,"127,460.94",0.00,"127,460.94","92,363.00",1.38,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"127,569.96",0.00,"127,569.96","11,431.00",11.16,United States,NASDAQ,USD,1.00,USD,-
OFIX,ORTHOFIX MEDICAL INC,Health Care,Equity,"128,007.00",0.00,"128,007.00","9,482.00",13.50,United States,NASDAQ,USD,1.00,USD,-
BMRC,BANK OF MARIN BANCORP,Financials,Equity,"128,020.50",0.00,"128,020.50","4,698.00",27.25,United States,NASDAQ,USD,1.00,USD,-
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Equity,"124,454.15",0.00,"124,454.15","3,491.00",35.65,United States,NASDAQ,USD,1.00,USD,-
RES,RPC INC,Energy,Equity,"124,632.62",0.00,"124,632.62","21,713.00",5.74,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ROOT,ROOT INC CLASS A,Financials,Equity,"124,683.79",0.00,"124,683.79","2,123.00",58.73,United States,NASDAQ,USD,1.00,USD,-
GOSS,GOSSAMER BIO INC,Health Care,Equity,"124,930.70",0.00,"124,930.70","53,162.00",2.35,United States,NASDAQ,USD,1.00,USD,-
OEC,ORION SA,Materials,Equity,"125,053.04",0.00,"125,053.04","16,696.00",7.49,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
JMSB,JOHN MARSHALL BANCORP INC,Financials,Equity,"125,603.94",0.00,"125,603.94","6,139.00",20.46,United States,NASDAQ,USD,1.00,USD,-
ONTF,ON24 INC,Information Technology,Equity,"125,831.68",0.00,"125,831.68","15,808.00",7.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OSPN,ONESPAN INC,Information Technology,Equity,"125,841.78",0.00,"125,841.78","11,461.00",10.98,United States,NASDAQ,USD,1.00,USD,-
NUS,NU SKIN ENTERPRISES INC CLASS A,Consumer Staples,Equity,"125,935.11",0.00,"125,935.11","12,383.00",10.17,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FRPH,FRP HOLDINGS INC,Real Estate,Equity,"125,990.88",0.00,"125,990.88","5,276.00",23.88,United States,NASDAQ,USD,1.00,USD,-
HVT,HAVERTY FURNITURE COMPANIES INC,Consumer Discretionary,Equity,"126,041.71",0.00,"126,041.71","4,787.00",26.33,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TIPT,TIPTREE INC,Financials,Equity,"126,073.08",0.00,"126,073.08","7,147.00",17.64,United States,NASDAQ,USD,1.00,USD,-
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,"126,151.50",0.00,"126,151.50","4,546.00",27.75,United States,NASDAQ,USD,1.00,USD,-
DBI,DESIGNER BRANDS INC CLASS A,Consumer Discretionary,Equity,"123,251.10",0.00,"123,251.10","18,534.00",6.65,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BVS,BIOVENTUS CLASS A INC,Health Care,Equity,"123,381.60",0.00,"123,381.60","15,270.00",8.08,United States,NASDAQ,USD,1.00,USD,-
KROS,KEROS THERAPEUTICS INC,Health Care,Equity,"123,897.84",0.00,"123,897.84","7,271.00",17.04,United States,NASDAQ,USD,1.00,USD,-
DHIL,DIAMOND HILL INVESTMENT GROUP INC,Financials,Equity,"124,033.00",0.00,"124,033.00",725.00,171.08,United States,NASDAQ,USD,1.00,USD,-
KREF,KKR REAL ESTATE FINANCE INC TRUST,Financials,Equity,"120,734.24",0.00,"120,734.24","16,676.00",7.24,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
EVCM,EVERCOMMERCE INC,Information Technology,Equity,"120,790.18",0.00,"120,790.18","11,819.00",10.22,United States,NASDAQ,USD,1.00,USD,-
ANGO,ANGIODYNAMICS INC,Health Care,Equity,"121,147.35",0.00,"121,147.35","10,655.00",11.37,United States,NASDAQ,USD,1.00,USD,-
EVER,EVERQUOTE INC CLASS A,Communication,Equity,"121,475.20",0.00,"121,475.20","8,120.00",14.96,United States,NASDAQ,USD,1.00,USD,-
ORGO,ORGANOGENESIS HOLDINGS INC CLASS A,Health Care,Equity,"121,658.56",0.00,"121,658.56","32,356.00",3.76,United States,NASDAQ,USD,1.00,USD,-
ASPI,ASP ISOTOPES INC,Materials,Equity,"122,126.13",0.00,"122,126.13","21,539.00",5.67,United States,NASDAQ,USD,1.00,USD,-
MCS,THE MARCUS CORP,Communication,Equity,"122,415.28",0.00,"122,415.28","7,594.00",16.12,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AMC,AMC ENTERTAINMENT HOLDINGS INC CLA,Communication,Equity,"119,396.51",0.00,"119,396.51","94,013.00",1.27,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ACCO,ACCO BRANDS CORP,Industrials,Equity,"120,080.70",0.00,"120,080.70","29,005.00",4.14,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,"120,333.25",0.00,"120,333.25","13,009.00",9.25,United States,NASDAQ,USD,1.00,USD,-
RM,REGIONAL MANAGEMENT CORP,Financials,Equity,"120,358.59",0.00,"120,358.59","3,541.00",33.99,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
UHAL,U HAUL HOLDING,Industrials,Equity,"120,383.12",0.00,"120,383.12","2,431.00",49.52,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AMPL,AMPLITUDE INC CLASS A,Information Technology,Equity,"120,511.60",0.00,"120,511.60","17,960.00",6.71,United States,NASDAQ,USD,1.00,USD,-
SCVL,SHOE CARNIVAL INC,Consumer Discretionary,Equity,"116,862.75",0.00,"116,862.75","5,771.00",20.25,United States,NASDAQ,USD,1.00,USD,-
NUTX,NUTEX HEALTH INC,Health Care,Equity,"116,905.00",0.00,"116,905.00","1,135.00",103.00,United States,NASDAQ,USD,1.00,USD,-
HYLN,HYLIION HOLDINGS CORP,Industrials,Equity,"116,909.45",0.00,"116,909.45","57,029.00",2.05,United States,Nyse Mkt Llc,USD,1.00,USD,-
TITN,TITAN MACHINERY INC,Industrials,Equity,"116,935.91",0.00,"116,935.91","5,957.00",19.63,United States,NASDAQ,USD,1.00,USD,-
RPD,RAPID7 INC,Information Technology,Equity,"116,936.10",0.00,"116,936.10","15,845.00",7.38,United States,NASDAQ,USD,1.00,USD,-
JACK,JACK IN THE BOX INC,Consumer Discretionary,Equity,"117,160.38",0.00,"117,160.38","5,675.00",20.65,United States,NASDAQ,USD,1.00,USD,-
LXFR,LUXFER HOLDINGS PLC,Industrials,Equity,"118,082.88",0.00,"118,082.88","7,584.00",15.57,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HELE,HELEN OF TROY LTD,Consumer Discretionary,Equity,"118,263.28",0.00,"118,263.28","6,674.00",17.72,United States,NASDAQ,USD,1.00,USD,-
GOOD,GLADSTONE COMMERCIAL REIT CORP,Real Estate,Equity,"118,370.76",0.00,"118,370.76","10,222.00",11.58,United States,NASDAQ,USD,1.00,USD,-
HCKT,HACKETT GROUP INC,Information Technology,Equity,"118,606.24",0.00,"118,606.24","8,248.00",14.38,United States,NASDAQ,USD,1.00,USD,-
MYGN,MYRIAD GENETICS INC,Health Care,Equity,"115,071.10",0.00,"115,071.10","23,726.00",4.85,United States,NASDAQ,USD,1.00,USD,-
VNDA,VANDA PHARMACEUTICALS INC,Health Care,Equity,"115,127.85",0.00,"115,127.85","15,495.00",7.43,United States,NASDAQ,USD,1.00,USD,-
NAVN,NAVAN INC CLASS A,Consumer Discretionary,Equity,"115,607.70",0.00,"115,607.70","10,845.00",10.66,United States,NASDAQ,USD,1.00,USD,-
GRNT,GRANITE RIDGE RESOURCES INC,Energy,Equity,"115,635.20",0.00,"115,635.20","22,585.00",5.12,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
BAND,BANDWIDTH INC CLASS A,Communication,Equity,"115,930.90",0.00,"115,930.90","8,870.00",13.07,United States,NASDAQ,USD,1.00,USD,-
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,"116,473.58",0.00,"116,473.58","1,594.00",73.07,United States,NASDAQ,USD,1.00,USD,-
PHAT,PHATHOM PHARMACEUTICALS INC,Health Care,Equity,"116,527.44",0.00,"116,527.44","9,528.00",12.23,United States,NASDAQ,USD,1.00,USD,-
FDBC,FIDELITY D AND D BANCORP INC,Financials,Equity,"113,506.50",0.00,"113,506.50","2,441.00",46.50,United States,NASDAQ,USD,1.00,USD,-
BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,Equity,"113,824.16",0.00,"113,824.16","4,612.00",24.68,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
FNLC,FIRST BANCORP INC,Financials,Equity,"114,681.15",0.00,"114,681.15","3,945.00",29.07,United States,NASDAQ,USD,1.00,USD,-
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,"114,807.42",0.00,"114,807.42","3,354.00",34.23,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,"114,838.95",0.00,"114,838.95","43,665.00",2.63,United States,NASDAQ,USD,1.00,USD,-
YORW,YORK WATER,Utilities,Equity,"111,285.55",0.00,"111,285.55","3,455.00",32.21,United States,NASDAQ,USD,1.00,USD,-
RBB,RBB BANCORP,Financials,Equity,"111,870.00",0.00,"111,870.00","5,085.00",22.00,United States,NASDAQ,USD,1.00,USD,-
CLFD,CLEARFIELD INC,Information Technology,Equity,"112,020.72",0.00,"112,020.72","3,563.00",31.44,United States,NASDAQ,USD,1.00,USD,-
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"112,021.00",0.00,"112,021.00","4,550.00",24.62,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
SSTK,SHUTTERSTOCK INC,Communication,Equity,"112,110.93",0.00,"112,110.93","6,309.00",17.77,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ZBIO,ZENAS BIOPHARMA INC,Health Care,Equity,"112,417.37",0.00,"112,417.37","4,831.00",23.27,United States,NASDAQ,USD,1.00,USD,-
BLND,BLEND LABS INC CLASS A,Information Technology,Equity,"113,005.65",0.00,"113,005.65","63,845.00",1.77,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Equity,"109,541.25",0.00,"109,541.25","18,725.00",5.85,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
NAGE,NIAGEN BIOSCIENCE INC,Consumer Staples,Equity,"110,488.42",0.00,"110,488.42","21,622.00",5.11,United States,NASDAQ,USD,1.00,USD,-
ALT,ALTIMMUNE INC,Health Care,Equity,"110,596.81",0.00,"110,596.81","23,887.00",4.63,United States,NASDAQ,USD,1.00,USD,-
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,"110,829.32",0.00,"110,829.32","27,433.00",4.04,United States,NASDAQ,USD,1.00,USD,-
AHH,ARMADA HOFFLER PROPERTIES REIT INC,Real Estate,Equity,"107,532.00",0.00,"107,532.00","15,450.00",6.96,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
AEVA,AEVA TECHNOLOGIES INC,Information Technology,Equity,"107,589.30",0.00,"107,589.30","8,445.00",12.74,United States,NASDAQ,USD,1.00,USD,-
SPOK,SPOK HOLDINGS INC,Communication,Equity,"107,636.71",0.00,"107,636.71","7,979.00",13.49,United States,NASDAQ,USD,1.00,USD,-
LAND,GLADSTONE LAND REIT CORP,Real Estate,Equity,"107,642.10",0.00,"107,642.10","9,654.00",11.15,United States,NASDAQ,USD,1.00,USD,-
GTN,GRAY MEDIA INC,Communication,Equity,"107,736.00",0.00,"107,736.00","22,445.00",4.80,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
TG,TREDEGAR CORP,Materials,Equity,"107,792.96",0.00,"107,792.96","11,924.00",9.04,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,"107,831.02",0.00,"107,831.02","6,014.00",17.93,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
HY,HYSTER YALE INC CLASS A,Industrials,Equity,"108,234.40",0.00,"108,234.40","2,804.00",38.60,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
RPC,RIDGEPOST CAPITAL INC CLASS A,Financials,Equity,"108,307.46",0.00,"108,307.46","10,237.00",10.58,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,"108,510.60",0.00,"108,510.60","4,812.00",22.55,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
CVGW,CALAVO GROWERS INC,Consumer Staples,Equity,"108,740.06",0.00,"108,740.06","4,334.00",25.09,United States,NASDAQ,USD,1.00,USD,-
SRTA,STRATA CRITICAL MEDICAL INC CLASS,Health Care,Equity,"108,824.75",0.00,"108,824.75","24,455.00",4.45,United States,NASDAQ,USD,1.00,USD,-
PRAA,PRA GROUP INC,Financials,Equity,"109,023.63",0.00,"109,023.63","9,993.00",10.91,United States,NASDAQ,USD,1.00,USD,-
LMNR,LIMONEIRA,Consumer Staples,Equity,"109,204.50",0.00,"109,204.50","7,745.00",14.10,United States,NASDAQ,USD,1.00,USD,-
IPI,INTREPID POTASH INC,Materials,Equity,"105,896.87",0.00,"105,896.87","3,011.00",35.17,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
IHRT,IHEARTMEDIA INC CLASS A,Communication,Equity,"106,347.60",0.00,"106,347.60","29,541.00",3.60,United States,NASDAQ,USD,1.00,USD,-
RDVT,RED VIOLET INC,Information Technology,Equity,"106,362.18",0.00,"106,362.18","2,586.00",41.13,United States,NASDAQ,USD,1.00,USD,-
UDMY,UDEMY INC,Consumer Discretionary,Equity,"106,855.98",0.00,"106,855.98","23,331.00",4.58,United States,NASDAQ,USD,1.00,USD,-
PAYS,PAYSIGN INC,Financials,Equity,"107,466.39",0.00,"107,466.39","31,701.00",3.39,United States,NASDAQ,USD,1.00,USD,-
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,"103,863.76",0.00,"103,863.76","14,267.00",7.28,United States,NASDAQ,USD,1.00,USD,-
SVC,SERVICE PROPERTIES TRUST,Real Estate,Equity,"103,932.40",0.00,"103,932.40","45,188.00",2.30,United States,NASDAQ,USD,1.00,USD,-
KELYA,KELLY SERVICES INC CLASS A,Industrials,Equity,"104,282.93",0.00,"104,282.93","10,523.00",9.91,United States,NASDAQ,USD,1.00,USD,-
KALV,KALVISTA PHARMACEUTICALS INC,Health Care,Equity,"104,909.64",0.00,"104,909.64","6,764.00",15.51,United States,NASDAQ,USD,1.00,USD,-
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"105,346.32",0.00,"105,346.32","4,027.00",26.16,United States,NASDAQ,USD,1.00,USD,-
NABL,N ABLE INC,Information Technology,Equity,"101,972.80",0.00,"101,972.80","18,745.00",5.44,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
LILA,LIBERTY LATIN AMERICA LTD CLASS A,Communication,Equity,"102,018.42",0.00,"102,018.42","12,411.00",8.22,United States,NASDAQ,USD,1.00,USD,-
TBCH,TURTLE BEACH CORP,Information Technology,Equity,"102,453.54",0.00,"102,453.54","8,817.00",11.62,United States,NASDAQ,USD,1.00,USD,-
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,"102,800.70",0.00,"102,800.70","13,438.00",7.65,United States,New York Stock Exchange Inc.,USD,1.00,USD,-
ANGI,ANGI INC CLASS A,Communication,Equity,"102,800.80",0.00,"102,800.80","11,174.00",9.20,United States,NASDAQ,USD,1.00,USD,-
VMD,VIEMED HEALTHCARE INC,Health Care,Equity,"102,870.30",0.00,"102,870.30","12,174.00",8.45,United States,NASDAQ,USD,1.00,USD,-
